node_name,is_accused,is_witness,gender,gender_female,gender_male,brokerage_score,degree,betweenness_centrality,pagerank,closeness_centrality,eigenvector_centrality,clustering_coefficient,constraint,predicted_prob,predicted_accused
Mengeatte veuve Demenge Ban de Hapt,0,1,unknown,0,0,0.0,1,0.0,3.63363611775649e-05,0.0,0.0,0.0,0.0,0.007296596573403702,0
Mengeatte veuve Didier Babel,0,1,unknown,0,0,0.0,1,0.0,5.04103176726128e-05,0.1499917478131704,0.0033367222222404,0.0,0.0,0.0049798308066762165,0
Mengeatte veuve Didier Babey,0,1,unknown,0,0,0.0,10,0.0,0.0001718902119458,0.1408337207500387,0.0016258680379157,1.0,0.3517347107438016,0.5309557881806651,1
Mengeatte veuve Jean George le Jeune de Robache,0,1,unknown,0,0,0.0,10,0.0,0.0001447780516423,0.0,0.0,1.0,0.361,0.6147245837640691,1
"Mengeatte veuve Lienard Demenge
Lienard",0,1,unknown,0,0,0.0,9,0.0,0.0001304976022661,0.1496016329755712,0.0013115330476968,1.0,0.3709305005106562,0.47878410252020465,0
Mengeatte veuve Lienard Demenge Lienard,0,1,unknown,0,0,0.0,10,0.0,0.0001376346901465,0.1250343954653018,6.067885156338006e-06,1.0,0.3578983471074379,0.5333753602944293,1
"Mengeatte veuve Martin de l'Avould
Lallemant's wife had told witness that when r",0,1,unknown,0,0,0.0,1,0.0,3.86901233017076e-05,0.143429815978031,0.0005099654237051,0.0,0.0,0.005036883034886039,0
Mengeatte veuve Simon de Récourt,0,1,unknown,0,0,0.0,1,0.0,6.360038444024449e-05,0.1263134486017679,4.120951538287826e-06,0.0,0.0,0.005407324133695302,0
Mengel,0,0,unknown,0,0,0.0,1,0.0,6.543455287288527e-05,0.1470359823971007,6.042859462284048e-05,0.0,0.0,0.005133184903880845,0
Mengel Claude Demenge Genay du Paire,0,1,unknown,0,0,0.0,1,0.0,3.738093033859753e-05,0.0,0.0,0.0,0.0,0.007304361581831953,0
Mengel Colas,0,0,unknown,0,0,0.0,1,0.0,6.543455287288527e-05,0.1470359823971007,6.042859462284048e-05,0.0,0.0,0.005133184903880845,0
Mengel Colas des Rozes de la Pelliere,0,1,unknown,0,0,0.0,1,0.0,6.570474024211197e-05,0.1200972618670049,9.897198580140894e-07,0.0,0.0,0.0055070860866650185,0
Mengel Demenge Michiel,0,1,unknown,0,0,0.0,1,0.0,6.570474024211197e-05,0.1200972618670049,9.897198580140894e-07,0.0,0.0,0.0055070860866650185,0
Mengel Jacquel,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Mengel Urbain,0,1,unknown,0,0,0.0,10,0.0,0.0001334158818478,0.0,0.0,1.0,0.361,0.6119606673734619,1
Mengel Urbain de Sachemont,0,1,unknown,0,0,0.0,1,0.0,3.402283989981096e-05,0.0,0.0,0.0,0.0,0.0072794277215915484,0
Mengel de la Hault,0,1,unknown,0,0,0.0,10,0.0,0.0001334158818478,0.0,0.0,1.0,0.361,0.6119606673734619,1
Mengel le Duc de Brouvelieures,0,1,unknown,0,0,0.5263157894736843,20,0.0,0.0002752303936184,0.0,0.0,0.4736842105263157,0.1805,0.970738602478867,1
Mengeon,0,0,unknown,0,0,0.9926470588235294,17,0.0040727063691036,0.000685298258517,0.2080967210111742,0.0083233240224877,0.0073529411764705,0.1299943335262345,0.9758692429137568,1
Mengeon Bande,0,0,unknown,0,0,0.0,1,0.0,4.656204910712965e-05,0.1697232286258544,0.0012923338444079,0.0,0.0,0.004734218867095625,0
Mengeon Bandesapt du Mesnil,0,1,unknown,0,0,0.0,10,0.0,0.0001546230503281,0.0,0.0,1.0,0.361,0.61711347624054,1
Mengeon Bastien,0,0,unknown,0,0,0.0,1,0.0,5.038940057350797e-05,0.2031473533619456,0.0104422194934661,0.0,0.0,0.0042693165055971115,0
Mengeon Bouray,0,0,unknown,0,0,0.0,1,0.0,5.245304774232934e-05,0.198966634556441,0.0079872441618349,0.0,0.0,0.004348860953779333,0
Mengeon Bouray de St Blaise,0,1,unknown,0,0,0.0,1,0.0,6.739402905366036e-05,0.1126732624166232,1.006493308347612e-05,0.0,0.0,0.0056237434949449145,0
Mengeon Chandel de La Hault,0,1,unknown,0,0,0.0,5,0.0,0.0001270518879907,0.0,0.0,1.0,0.6480000000000001,0.43233585654121515,0
Mengeon Chrestofle,0,1,unknown,0,0,0.0,1,0.0,6.523674908283398e-05,0.1175496688741721,1.878616602347874e-06,0.0,0.0,0.005540946955511743,0
Mengeon Claude,0,0,unknown,0,0,0.0,1,0.0,5.2020971206555465e-05,0.178588272284232,0.0009797229050725,0.0,0.0,0.004655603838557994,0
Mengeon Claude Mariatte,0,1,unknown,0,0,0.6125356125356125,27,0.0040522806354889,0.0003402547716407,0.1942212343990425,0.2514873527054226,0.3874643874643874,0.1247067373156301,0.9618728396603529,1
Mengeon Claude Perrin de Brehimont,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Mengeon Claudon,0,0,unknown,0,0,0.0,1,0.0,5.288073868462037e-05,0.1943042846147267,0.0030467941727468,0.0,0.0,0.004452714211934171,0
Mengeon Claudon Noel,0,1,unknown,0,0,0.0,10,0.0,0.000160515811317,0.156646442360728,0.0023849975877674,1.0,0.318662037037037,0.5173326079513224,1
Mengeon Claudon de Fontenay,0,1,unknown,0,0,0.0,1,0.0,6.826074583737331e-05,0.0,0.0,0.0,0.0,0.007537655163714466,0
Mengeon Colas,0,0,unknown,0,0,0.0,1,0.0,5.5389259502407784e-05,0.15258050434841,8.108255773123059e-05,0.0,0.0,0.005008006837240574,0
Mengeon Colas Jacat de Neusne demeurant a Belmont,0,1,unknown,0,0,0.0,1,0.0,6.947509279068446e-05,0.0,0.0,0.0,0.0,0.0075469790102476834,0
Mengeon Colas le Vieulx Homme,0,1,unknown,0,0,0.0,10,0.0,0.0001334158818478,0.0,0.0,1.0,0.361,0.6119606673734619,1
Mengeon Colas le Vieulx Homme de Sachemont,0,1,unknown,0,0,0.0,10,0.0,0.0001447780516423,0.0,0.0,1.0,0.361,0.6147245837640691,1
Mengeon Colin,0,1,unknown,0,0,0.0,1,0.0,5.973689712853579e-05,0.1581291759465478,0.0017587488032762,0.0,0.0,0.0049397814040215695,0
Mengeon Colin de Moyemont,0,1,unknown,0,0,0.1758241758241758,14,0.0010760903745165,0.0001922477886007,0.1301856520742608,4.186642898474776e-05,0.8241758241758241,0.25966546523315,0.750814645327459,1
Mengeon Colin du Vivier,0,1,unknown,0,0,0.1999999999999999,10,0.0114382566585956,0.0001876797835115,0.1376844529285216,0.0003726100779275,0.8,0.2952814814814815,0.31966348576748765,0
Mengeon Demenge,0,0,unknown,0,0,0.0,1,0.0,4.8740132651398334e-05,0.1672248187539101,0.0002241630868225,0.0,0.0,0.004787057378405289,0
Mengeon Demenge Everard de Layegoutte,0,1,unknown,0,0,0.0,1,0.0,4.01445098203553e-05,0.0,0.0,0.0,0.0,0.007324944769057119,0
Mengeon Demenge Henry alias d'Anould,0,1,unknown,0,0,0.0,10,0.0,0.0001472592049462,0.1728150908952613,0.0254839751697125,1.0,0.3074076100113685,0.4904187063069464,0
Mengeon Demenge de Montaigne,0,1,unknown,0,0,0.0,1,0.0,6.537431645111953e-05,0.1451989135644671,4.056184525013362e-05,0.0,0.0,0.005157628711949696,0
Mengeon Demenge de Mortaigne,0,1,unknown,0,0,0.0,9,0.0,0.0001316181589068,0.1524371834009862,0.0002731717220692,1.0,0.3922999542752629,0.4778074243069522,0
Mengeon Demenge du Treux de Fouchifol,0,1,unknown,0,0,0.0,1,0.0,5.8538716772961915e-05,0.1672802238256516,0.0017228010582055,0.0,0.0,0.004818307661683751,0
Mengeon Didier,0,0,unknown,0,0,0.0,1,0.0,4.279375938163169e-05,0.1796615530602562,0.0014471889919218,0.0,0.0,0.004594307842494988,0
Mengeon Didier Hanriot du Faing,0,1,unknown,0,0,0.0,1,0.0,6.923684398295991e-05,0.0,0.0,0.0,0.0,0.0075451488160642515,0
Mengeon Didier Henryat,0,1,unknown,0,0,0.0,10,0.0,0.0001514372586432,0.1697042127278159,0.024907629147061,1.0,0.3016922977374355,0.49384187428827664,0
Mengeon Didier Noel du Paire d'Avould,0,1,unknown,0,0,0.0,10,0.0,0.0001743053011965,0.0,0.0,1.0,0.361,0.6218723603919198,1
Mengeon Didier l'Hoste,0,1,unknown,0,0,0.0,1,0.0,3.419874604885223e-05,0.1473697865992086,0.0018537180128497,0.0,0.0,0.004947942622197154,0
Mengeon Didier le Moullot,0,1,unknown,0,0,0.0,10,0.0,0.0001382388501548,0.1816510093943633,0.1126090794867466,1.0,0.278544365308984,0.43378299620771366,0
Mengeon Dion de Fouchifol,0,1,unknown,0,0,0.0,10,0.0,0.0001449148238146,0.1434569850039463,0.0004077249212109,1.0,0.3578983471074379,0.5230352897303824,1
Mengeon Francois,0,0,unknown,0,0,0.0,2,0.0002201188641866,0.0001084351253702,0.1722712969632634,0.0005999784885903,0.0,1.0,0.00563193566741375,0
Mengeon Francois femme Nicolas Chardin de Condé,0,1,unknown,0,0,0.0,10,0.0,0.0001590684563301,0.0,0.0,1.0,0.361,0.6181903121558553,1
Mengeon Francois le Jeune,0,1,unknown,0,0,0.0,1,0.0,6.826074583737331e-05,0.0,0.0,0.0,0.0,0.007537655163714466,0
Mengeon Galdrimey,0,1,unknown,0,0,0.4166666666666666,9,0.0131691904016418,0.0001656442171757,0.2117822520507084,0.0458523315379561,0.5833333333333334,0.2900674225245654,0.3018506129097653,0
Mengeon Gelyat de la Bourgonce,0,1,unknown,0,0,0.0,10,0.0,0.000163235558977,0.0,0.0,1.0,0.361,0.6191986798677668,1
Mengeon Genin,0,0,unknown,0,0,0.0,1,0.0,5.245304774232934e-05,0.198966634556441,0.0079872441618349,0.0,0.0,0.004348860953779333,0
Mengeon Gerard,0,0,unknown,0,0,0.0,1,0.0,5.308390653416375e-05,0.1722582357178058,0.0005968928503754,0.0,0.0,0.004741950522143265,0
Mengeon Gillat,0,0,unknown,0,0,0.0,1,0.0,4.694893399546388e-05,0.1734947119239433,0.000643806685741,0.0,0.0,0.004696746834582075,0
Mengeon Girard,0,0,unknown,0,0,0.0,1,0.0,4.7738425893601855e-05,0.1923874846521868,0.0044049493181508,0.0,0.0,0.004437992114781539,0
Mengeon Girard de la Fosse,0,1,unknown,0,0,0.0,10,0.0,0.0001550423899511,0.1212671132342344,0.0001575701391719,1.0,0.3282992449750025,0.540173990311476,1
Mengeon Girompaire,0,1,unknown,0,0,0.0,10,0.0,0.0001359714329602,0.1677371723883352,0.001362733005219,1.0,0.3548099173553719,0.5043867333970296,1
Mengeon Grand,0,0,unknown,0,0,0.0,1,0.0,5.288073868462037e-05,0.1943042846147267,0.0030467941727468,0.0,0.0,0.004452714211934171,0
Mengeon Grand Didier alias Vennegney,0,1,unknown,0,0,0.0,10,0.0,0.0001477728227341,0.1730586129413109,0.0234999247976497,1.0,0.3320886363636364,0.491505955362586,0
Mengeon Guichard jeune fils,0,1,unknown,0,0,0.0,8,0.0,0.0001347247060555,0.1507280989816565,0.0003947581056283,1.0,0.4281382619598765,0.4438061273423076,0
Mengeon Henriat,0,0,unknown,0,0,0.0,1,0.0,5.2751886649945945e-05,0.1633885872496494,0.0002040174413341,0.0,0.0,0.004855030440837042,0
Mengeon Henry,0,0,unknown,0,0,0.0,1,0.0,5.288073868462037e-05,0.1943042846147267,0.0030467941727468,0.0,0.0,0.004452714211934171,0
Mengeon Henry de Fouchifol,0,1,unknown,0,0,0.0,10,0.0,0.0001449148238146,0.1434569850039463,0.0004077249212109,1.0,0.3578983471074379,0.5230352897303824,1
Mengeon Henryat,0,1,unknown,0,0,0.1818181818181817,11,0.0009977275867782,0.0001814082127573,0.182467975745894,0.063189564195408,0.8181818181818182,0.2645818665206539,0.6004487909287836,1
Mengeon Jacat,0,1,unknown,0,0,0.0,10,0.0,0.0001556706379129,0.1677557499907704,0.0070033654107762,1.0,0.3098854506270462,0.5062568316500305,1
Mengeon Jacat Morel de Domfaing,0,1,unknown,0,0,0.0,1,0.0,6.947509279068446e-05,0.0,0.0,0.0,0.0,0.0075469790102476834,0
Mengeon Jacquat,0,1,unknown,0,0,0.0,1,0.0,5.342528073261925e-05,0.1612949027403095,0.0011715367018432,0.0,0.0,0.0048742884968537336,0
Mengeon Jacquot,0,0,unknown,0,0,0.0,1,0.0,4.656204910712965e-05,0.1697232286258544,0.0012923338444079,0.0,0.0,0.004734218867095625,0
Mengeon Jacquot Ferry,0,1,unknown,0,0,0.0,1,0.0,4.1674178608859305e-05,0.1454266146066696,0.000195265637164,0.0,0.0,0.005029667011124435,0
Mengeon Jean,0,0,unknown,0,0,1.0,5,0.0078327055678351,0.0001967280678908,0.2117723819732488,0.0120430620471619,0.0,0.2,0.7290341808787223,1
Mengeon Jean Arnould du Mesnil,0,1,unknown,0,0,0.0,1,0.0,6.521727020702457e-05,0.1080849646773387,2.18474902212295e-06,0.0,0.0,0.005678554747624228,0
Mengeon Jean Arnoulx du Mesnil,0,1,unknown,0,0,0.0,10,0.0,0.0001546230503281,0.0,0.0,1.0,0.361,0.61711347624054,1
Mengeon Jean Claudon of Le Mesnil,0,1,unknown,0,0,0.0,1,0.0,3.2553023359591406e-05,0.0819019123663957,1.762308186523471e-08,0.0,0.0,0.005878483731698805,0
Mengeon Jean Colas Ferry de Thiriville,0,1,unknown,0,0,0.0,1,0.0,6.826074583737331e-05,0.0,0.0,0.0,0.0,0.007537655163714466,0
Mengeon Jean Durand de La Pelliere,0,1,unknown,0,0,0.0,9,0.0,0.0001270518879907,0.0,0.0,1.0,0.3964334705075445,0.5756060606805029,1
Mengeon Jean Parmentier de La Bolle,0,1,unknown,0,0,0.0,10,0.0,0.0001546230503281,0.0,0.0,1.0,0.361,0.61711347624054,1
Mengeon Jean Regnauldin,0,1,unknown,0,0,0.0,10,0.0,0.000160515811317,0.156646442360728,0.0023849975877674,1.0,0.318662037037037,0.5173326079513224,1
Mengeon Jean du Treux,0,1,unknown,0,0,0.0,10,0.0,0.0001689048433479,0.1834106962663975,0.0565463985584522,1.0,0.3204003067033977,0.4716365272690149,0
Mengeon Jeandel de Haillieulle,0,1,unknown,0,0,0.0,10,0.0,0.0001927136993282,0.1311172668513388,1.6984088677278108e-05,1.0,0.3500875348427796,0.5434660008738671,1
Mengeon Jeannel,0,1,unknown,0,0,0.0,1,0.0,6.523674908283398e-05,0.1175496688741721,1.878616602347874e-06,0.0,0.0,0.005540946955511743,0
Mengeon Laurent,0,0,unknown,0,0,0.0,1,0.0,5.462554702263813e-05,0.1617254511157775,0.0004896010650656,0.0,0.0,0.004882252455828222,0
Mengeon Lausson de Fontenay,0,0,unknown,0,0,0.0,2,0.0,0.0001270518879907,0.0,0.0,1.0,1.125,0.33067280035649965,0
Mengeon Mainel,0,1,unknown,0,0,0.0,1,0.0,6.525348256853699e-05,0.1459263303253155,6.695923971710911e-05,0.0,0.0,0.005146962718732332,0
Mengeon Maire Aulbry de Labarde de Saulcy,0,1,unknown,0,0,0.0,10,0.0,0.0001447780516423,0.0,0.0,1.0,0.361,0.6147245837640691,1
Mengeon Martin,0,1,unknown,0,0,0.1818181818181817,11,0.0101677305745102,0.0001721462005822,0.1428571428571428,3.000708209978994e-05,0.8181818181818182,0.3066115702479339,0.3710218816720962,0
Mengeon Masson,0,1,unknown,0,0,0.3602941176470589,17,0.0001777965868277,0.0002368332847693,0.166094012720228,0.009729917292813,0.6397058823529411,0.2019665067979051,0.8901040193891965,1
Mengeon Meschat Bourgeois de Saint-Dié,0,1,unknown,0,0,0.0,10,0.0,0.0001447780516423,0.0,0.0,1.0,0.361,0.6147245837640691,1
Mengeon Moulat de St. Remy,0,1,unknown,0,0,0.0,1,0.0,6.947509279068446e-05,0.0,0.0,0.0,0.0,0.0075469790102476834,0
Mengeon Moullat,0,1,unknown,0,0,0.0,1,0.0,3.306997511668717e-05,0.1550059696401159,0.0082834912857834,0.0,0.0,0.0047760624328818165,0
Mengeon Moullot,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Mengeon Moullot de St Remy,0,1,unknown,0,0,0.0,1,0.0,6.844287857541646e-05,0.1204027556968733,1.0134086450496557e-05,0.0,0.0,0.005518001716722735,0
Mengeon Napuel,0,1,unknown,0,0,0.0,1,0.0,6.05567878268464e-05,0.1576573450836166,0.0005278232195629,0.0,0.0,0.004963619885198843,0
Mengeon Peltier,0,1,unknown,0,0,0.0,9,0.0,0.000122072847762,0.1538930470416906,0.0122625914543932,1.0,0.3749517103711556,0.46770454172896037,0
Mengeon Philipe Lanson jeune fils,0,1,unknown,0,0,0.0,1,0.0,6.826074583737331e-05,0.0,0.0,0.0,0.0,0.007537655163714466,0
Mengeon Philippe,0,0,unknown,0,0,0.0,1,0.0,5.8597057647201745e-05,0.0980514856612649,5.112160404044605e-09,0.0,0.0,0.005789083784025432,0
Mengeon Pierron,0,0,unknown,0,0,0.0,1,0.0,4.279375938163169e-05,0.1796615530602562,0.0014471889919218,0.0,0.0,0.004594307842494988,0
Mengeon Poirat de Fontenay,0,1,unknown,0,0,0.0,1,0.0,6.826074583737331e-05,0.0,0.0,0.0,0.0,0.007537655163714466,0
Mengeon Regnauldin,0,1,unknown,0,0,0.1818181818181817,11,0.0011733349844615,0.0002044466401068,0.1944872453347029,0.0068300472548602,0.8181818181818182,0.2691164911198184,0.6233632074989569,1
Mengeon Renouard,0,1,unknown,0,0,0.0,2,0.0068989542321254,9.946800479574158e-05,0.1687086953293235,0.0004262772934558,0.0,0.5,0.002409297711619133,0
Mengeon Richier,0,0,unknown,0,0,0.0,1,0.0,3.660726206527495e-05,0.1589089001573701,0.000159118107874,0.0,0.0,0.004832023601606214,0
Mengeon Roffart de Brouvelieures,0,1,unknown,0,0,0.0,10,0.0,0.000162086516087,0.0,0.0,1.0,0.344125,0.6189207333267128,1
Mengeon Thiaville,0,1,unknown,0,0,0.0,10,0.0,0.0001420154233239,0.1581291759465478,0.0065079871066736,1.0,0.2939547601678701,0.5093109066997191,1
Mengeon Thiehay,0,1,unknown,0,0,0.0,1,0.0,6.62724262432649e-05,0.1286195476803759,5.593111652525028e-06,0.0,0.0,0.005389721313137197,0
Mengeon Thiehay de la Voivrelle,0,1,unknown,0,0,0.0,1,0.0,5.641316443814461e-05,0.14852585474276,0.0016598269123686,0.0,0.0,0.005048428088889174,0
Mengeon Valentin,0,0,unknown,0,0,0.0,1,0.0,5.245304774232934e-05,0.198966634556441,0.0079872441618349,0.0,0.0,0.004348860953779333,0
Mengeon Valentin de Saincte Margarée,0,1,unknown,0,0,0.0,9,0.0,0.0001270518879907,0.0,0.0,1.0,0.3964334705075445,0.5756060606805029,1
Mengeon Valentin de Ste Margaree,0,1,unknown,0,0,0.0,10,0.0,0.0001590684563301,0.0,0.0,1.0,0.361,0.6181903121558553,1
Mengeon Vincent,0,1,unknown,0,0,0.0,1,0.0,6.523674908283398e-05,0.1175496688741721,1.878616602347874e-06,0.0,0.0,0.005540946955511743,0
Mengeon Voiriat,0,0,unknown,0,0,0.0,1,0.0,5.288073868462037e-05,0.1943042846147267,0.0030467941727468,0.0,0.0,0.004452714211934171,0
Mengeon Wanier,0,1,unknown,0,0,0.0,8,0.0,0.0001347247060555,0.1507280989816565,0.0003947581056283,1.0,0.4281382619598765,0.4438061273423076,0
Mengeon Wanier des Trois Maisons faulbourg de St. Dié,0,1,unknown,0,0,0.0,10,0.0,0.0001447780516423,0.0,0.0,1.0,0.361,0.6147245837640691,1
Mengeon des Hayettes,0,1,unknown,0,0,0.0,1,0.0,6.826074583737331e-05,0.0,0.0,0.0,0.0,0.007537655163714466,0
Mengeon des Hayettes de Fontenay,0,1,unknown,0,0,0.0,1,0.0,6.826074583737331e-05,0.0,0.0,0.0,0.0,0.007537655163714466,0
Mengeon femme Claudon Chapelier de Rozieres,0,1,unknown,0,0,0.0,5,0.0,0.0001270518879907,0.0,0.0,1.0,0.6480000000000001,0.43233585654121515,0
Mengeon femme Collignon Bouchier,0,1,unknown,0,0,0.0,1,0.0,3.818223332485612e-05,0.1195474875032886,1.2034032567583449e-05,0.0,0.0,0.005362122775415529,0
Mengeon femme Demenge Palligny,0,1,unknown,0,0,0.0,6,0.0,0.0001270518879907,0.0,0.0,1.0,0.5601851851851851,0.468029908746759,0
Mengeon femme Jean Jantaire,0,1,unknown,0,0,0.0,1,0.0,4.02219196431696e-05,0.1349930186268976,7.365834048987426e-06,0.0,0.0,0.0051622425518119824,0
Mengeon femme Jean de Corbessault,0,1,unknown,0,0,0.0,10,0.0,0.0001743053011965,0.0,0.0,1.0,0.361,0.6218723603919198,1
"Mengeon femme Phillippe Masson
2 years before her daughter Jacquette became ill",0,1,unknown,0,0,0.0,9,0.0,0.0001338073432072,0.0,0.0,1.0,0.3964334705075445,0.5772978861021902,1
Mengeon femme du precedent,0,0,unknown,0,0,0.0,4,0.0,0.0001270518879907,0.0,0.0,1.0,0.765625,0.39733077824077684,0
Mengeon fille Nicolas Villaume,0,1,unknown,0,0,0.0,1,0.0,6.320832060712374e-05,0.1588422414094452,0.0001326412132421,0.0,0.0,0.004966173343480341,0
Mengeon fils Claudon Claude Nicolle de Fontenay,0,1,unknown,0,0,0.0,1,0.0,6.826074583737331e-05,0.0,0.0,0.0,0.0,0.007537655163714466,0
Mengeon fils Colas Jean Ferry de la Vacherie,0,1,unknown,0,0,0.0,10,0.0,0.0001297405982119,0.1421243588139622,0.003726574660935,1.0,0.3433326530612245,0.5181568785113747,1
Mengeon fils Dieudonné Jean Demenge de la Pescherie,0,1,unknown,0,0,0.0,1,0.0,4.103241934095682e-05,0.1403812289536284,6.155911032637442e-05,0.0,0.0,0.005094150795794913,0
Mengeon fils Mengeon Francois de la Fosse,0,1,unknown,0,0,0.0,1,0.0,3.6336361177564906e-05,0.0,0.0,0.0,0.0,0.007296596573403702,0
Mengeon fils Mengeon Gerard de la Fosse,0,1,unknown,0,0,0.0,1,0.0,6.521727020702457e-05,0.1080849646773387,2.18474902212295e-06,0.0,0.0,0.005678554747624228,0
Mengeon le Clerc,0,1,unknown,0,0,0.1785714285714286,8,4.471241012119379e-06,0.0001245062729132,0.1636887608069164,0.0026256595173657,0.8214285714285714,0.2719494100403315,0.554553758721458,1
"Mengeon le Clerc de St Blaise
Did not suspect her",0,1,unknown,0,0,0.0,1,0.0,6.739402905366036e-05,0.1126732624166232,1.006493308347612e-05,0.0,0.0,0.0056237434949449145,0
Mengeon le Duc d'Aidoile,0,1,unknown,0,0,0.0,10,0.0,0.000163235558977,0.0,0.0,1.0,0.361,0.6191986798677668,1
Mengeon le Petit Anthoine,0,1,unknown,0,0,0.0,10,0.0,0.0001334158818478,0.0,0.0,1.0,0.361,0.6119606673734619,1
Mengeon veuve de Bartremin Collin de St. Prancher,0,1,unknown,0,0,0.0,1,0.0,6.916801654961725e-05,0.0,0.0,0.0,0.0,0.00754462017530667,0
Mengeon veuve de Claudot Moictessier,0,1,unknown,0,0,0.0,1,0.0,6.699665481202132e-05,0.1216567160183127,9.722420246631651e-07,0.0,0.0,0.005492084160988663,0
Mengeot,0,0,unknown,0,0,0.0,1,0.0,5.245304774232934e-05,0.198966634556441,0.0079872441618349,0.0,0.0,0.004348860953779333,0
Mengeot Brichelot,0,0,unknown,0,0,0.0,1,0.0,5.3543024753501006e-05,0.163700554795014,0.0002220387617012,0.0,0.0,0.004854823537777649,0
Mengeotte,0,1,unknown,0,0,0.9501661129568106,43,0.0337743025770522,0.00139574356381,0.204408457040036,0.0180212537965931,0.0498338870431893,0.1121352043952444,0.9860345791828901,1
Mengeotte Belliey,0,0,unknown,0,0,0.0,1,0.0,0.0001270518879907,0.0,0.0,0.0,0.0,0.00800244332496485,0
Mengeotte Belliey femme Chrestofle Page cordonnier de St Nicolas,0,1,unknown,0,0,0.0,1,0.0,3.521956624094934e-05,0.0,0.0,0.0,0.0,0.007288303723923113,0
Mengeotte Gourdot,0,0,unknown,0,0,0.0,2,0.0,0.0001270518879907,0.0,0.0,1.0,1.125,0.33067280035649965,0
Mengeotte Hocquart,0,0,unknown,0,0,0.0,2,0.0,0.0001270518879907,0.0,0.0,1.0,1.125,0.33067280035649965,0
Mengeotte Jean Bauldomin,0,1,unknown,0,0,0.0,1,0.0,6.1024071023984976e-05,0.1367356764564275,1.6065727471110125e-05,0.0,0.0,0.0052490951393120745,0
Mengeotte Vassart de Haréville,0,1,unknown,0,0,0.0,8,0.0,0.0001170724767284,0.1321237497092347,0.0001576113849067,1.0,0.4060028452932098,0.4514608787698578,0
Mengeotte femme Bastien Drouin de Raon,0,1,unknown,0,0,0.0,9,0.0,0.0001193364446743,0.0,0.0,1.0,0.3749517103711556,0.5736716499887821,1
Mengeotte femme Claudon Thirion de Bathelemont,0,1,unknown,0,0,0.0,1,0.0,6.805260726221143e-05,0.0,0.0,0.0,0.0,0.0075360582081958494,0
Mengeotte femme Colas Ratonge,0,1,unknown,0,0,0.0,10,0.0,0.0001502572711212,0.1421510354751924,0.0025435251963176,1.0,0.348241946365323,0.5240547378523247,1
Mengeotte femme Colas Rolat,0,1,unknown,0,0,0.0,10,0.0,0.0001369878495103,0.1562317345710847,0.0293355483779171,1.0,0.3132457756232687,0.4964348812146955,0
Mengeotte femme Demenge Didier le Moullot,0,1,unknown,0,0,0.1454545454545455,11,1.2409961137803092e-05,0.0001462905016414,0.1839974084872044,0.1224963695018791,0.8545454545454545,0.2494221585804492,0.5644203669893089,1
Mengeotte femme Demenge Fournier,0,1,unknown,0,0,0.0,10,0.0,0.0001448404981815,0.1559689709617628,0.0010314847989102,1.0,0.3426132231404959,0.5145180709559907,1
Mengeotte femme Didier Pougnant de Rozieres,0,1,unknown,0,0,0.0,10,0.0,0.0001642290168743,0.160468976233358,0.0011277457103086,1.0,0.3268767006802722,0.516499183895579,1
Mengeotte femme Estienne Thuillier,0,1,unknown,0,0,0.0,10,0.0,0.0001570011326861,0.1357349822266033,0.0001621223721726,1.0,0.3419691856871409,0.5312840773374965,1
Mengeotte femme Girard Franceon du Mesnil,0,1,unknown,0,0,0.0,10,0.0,0.0001546230503281,0.0,0.0,1.0,0.361,0.61711347624054,1
Mengeotte femme Girard Toussainct,0,1,unknown,0,0,0.0,10,0.0,0.000160515811317,0.156646442360728,0.0023849975877674,1.0,0.318662037037037,0.5173326079513224,1
Mengeotte femme Jacot Blaise,0,0,unknown,0,0,0.0,2,0.0,0.0001270518879907,0.0,0.0,1.0,1.125,0.33067280035649965,0
Mengeotte femme Jean Fallajeulx le jeune de St Remy,0,1,unknown,0,0,0.0,1,0.0,6.844287857541646e-05,0.1204027556968733,1.0134086450496557e-05,0.0,0.0,0.005518001716722735,0
Mengeotte femme Jean Forgeot,0,1,unknown,0,0,0.0,9,0.0,0.0001315177780158,0.1482835139015794,0.0003902937955761,1.0,0.3604709376072098,0.48042020581883527,0
Mengeotte femme Jean Girard,0,1,unknown,0,0,0.0,1,0.0,3.125041391290879e-05,0.140203640851589,0.0007063059686466,0.0,0.0,0.00503860546825803,0
Mengeotte femme Jean Thieriot de la Fosse,0,1,unknown,0,0,0.0,1,0.0,3.7068337761560174e-05,0.1081698724052561,1.1631518489232737e-05,0.0,0.0,0.005516500106879264,0
Mengeotte femme Jean Villaume d'Aidoile,0,1,unknown,0,0,0.0,1,0.0,3.8359998131107934e-05,0.0,0.0,0.0,0.0,0.007311647120121847,0
Mengeotte femme Lucas Toussainct,0,1,unknown,0,0,0.0,10,0.0,0.0001270518879907,0.0,0.0,1.0,0.361,0.610409421681941,1
